n,k,beta,rbar_minus_A,min_P,max_Q_hat,max_K0,max_K1
74,52,-60,-1.8612393145080994,438.7973923565428,-21.994766634973704,-85.42227830702278,-47.104263276302156
74,53,-60,-1.7809288263763836,441.2940396346595,-22.1033710922294,-81.94108708186343,-20.138473242858556
74,54,-59,-1.9452482751624809,440.4372380728522,-21.30416755341294,-85.36334877754399,-62.86460622434343
74,55,-59,-1.8586311834049773,442.9058639013974,-21.34322152322346,-81.5766111517279,-48.525784879693504
74,56,-59,-1.7778598742433538,445.1386221152031,-21.34759020773864,-77.68837608395536,-21.367658453539196
74,57,-58,-1.9216972291273968,444.0490768020833,-20.49479121486976,-80.1334843499342,-59.39672251722525
74,58,-58,-1.835292594764388,446.04529644783753,-20.416340162923863,-75.88289121173187,-43.8904680518358
74,59,-58,-1.7544809330174738,447.6811246052889,-20.29319506283791,-71.51305614308347,-11.041675175348804
74,60,-57,-1.8769555501707418,446.041319692957,-19.361931034115887,-73.00958269860146,-51.60048025288156
74,61,-57,-1.7910309492500522,447.1029984851722,-19.133898547231176,-68.21500777734586,-31.091680860756572
74,62,-56,-1.9012173498716463,444.66689891299245,-18.149287932356554,-68.93788955074862,-51.80996112534095
74,63,-56,-1.8102662800918354,444.78431460207855,-17.79353783045804,-63.64774475130147,-36.4199267525681
74,64,-55,-1.9060104277313221,441.1683192088404,-16.72722812560284,-63.47753530486804,-47.572641470058436
74,65,-55,-1.809919616867992,439.73615008163847,-16.20648158449872,-57.57810364196136,-33.87769051005032
74,66,-54,-1.8884684589247533,434.2200137604235,-15.01221546856404,-56.32407528153725,-40.171636891479345
74,67,-54,-1.7866008021563258,430.1220051388791,-14.257306529980426,-49.60847374751513,-24.554389546030663
74,68,-53,-1.8439303847713067,421.19118673262426,-12.842505182950909,-46.91251501164884,-29.50408164568366
74,69,-52,-1.887658070558679,409.3640868895677,-11.27510531253777,-43.09915705840467,-26.852897045777976
74,70,-52,-1.7623482699586566,395.5790704243848,-9.795404688433981,-33.85057964684309,-7.191809016923103
74,71,-51,-1.765535411085602,371.16834170007263,-7.4313623253359316,-26.322857807846315,-0.1974080736142369
74,72,-49,-1.847925244887874,326.02916020368014,-4.246840081179224,-15.548514531885433,-1.9106313249112952
75,1,-71,-41.721060758809706,345.8962509943876,-0.3443573983768809,-9.695830189833067,-9.592040533051788
75,2,-71,-7.7588603732234676,259.67349497341473,-1.5356133205991305,-10.490121482171071,-9.394533926130979
75,3,-71,-4.221450361613522,222.3498162890414,-3.1570259341968216,-11.97267995952912,-9.890045771290245
75,4,-71,-2.8915167241104642,202.4608858283237,-4.249057965631083,-14.432590439192289,-11.395551038792066
75,5,-71,-2.1966475570905106,193.75505034132462,-5.270705840936332,-17.494292416957265,-12.803948340834655
75,6,-71,-1.7702333422689467,196.90060917875797,-6.269339823279267,-20.035612336248285,-13.596505742877598
75,7,-71,-1.4820824590471027,218.20378360823858,-7.24904059546086,-22.1682233194196,-13.911656511246711
75,8,-71,-1.2744057659590653,272.9530507490391,-8.212623137263185,-23.94903210888202,-13.800799531930807
75,9,-71,-1.1176566872664457,344.5831411471493,-9.162140697453648,-25.408619075163923,-13.258081828379094
75,10,-71,-0.9951655567162194,368.00429487597404,-10.099155724925273,-26.55181361945217,-12.21948036320857
75,11,-71,-0.8968173925784182,384.98536243141683,-11.024897365228732,-27.38828049615594,-10.557371446466991
75,12,-71,-0.8161200653917402,397.68414148060447,-11.940358794263933,-27.889256724481598,-8.04188698664048
75,13,-71,-0.7487163319943888,407.4469316554104,-12.846360407151698,-28.025953323195125,-4.306356123116104
75,14,-70,-1.5379330600012067,422.69086992758605,-12.347303268728753,-37.27750645078351,-22.073140697386492
75,15,-70,-1.4094930035181634,429.9637482187543,-13.18691500402244,-37.39190310870358,-19.07328107022587
75,16,-70,-1.3003130098930449,435.3680851617791,-14.01848964095486,-37.12155031745213,-14.758513958453875
75,17,-70,-1.2063994205857356,438.8974293692506,-14.842243033728113,-36.43231121742987,-8.563943805003651
75,18,-69,-1.860991279891195,438.2200230651681,-14.307637857591528,-48.65344906961377,-32.11919468221502
75,19,-69,-1.7236750578345628,440.527484662447,-15.072270139897041,-48.28934763305553,-28.224166469932666
75,20,-69,-1.6044004020160627,441.63195769586696,-15.829035291062585,-47.588742127205826,-22.75148763093269
75,21,-69,-1.4998747450620276,441.8140119783729,-16.577943585283673,-46.43488720268643,-15.03181364813944
75,22,-69,-1.4075553866002555,440.8825191463766,-17.318991647665182,-44.79407005865017,-3.9277193010582447
75,23,-68,-1.9218951173821885,435.22190778157096,-16.74396966102365,-59.473902491946205,-37.96049816461302
75,24,-68,-1.8004181957417131,433.8112383762932,-17.43294752925619,-58.4412045347239,-31.79762300024084
75,25,-68,-1.6925446336479493,432.61751742618947,-18.113435947654725,-57.041686262377176,-23.16750008753488
75,26,-68,-1.5961430303556026,431.61487004592163,-18.785324279042698,-55.20511095773478,-10.790969879729094
75,27,-67,-2.043755674827774,426.49754773663676,-18.211973875683196,-70.11646121283215,-47.74774495799898
75,28,-67,-1.9239962322485025,426.4033204673305,-18.836254045852588,-68.85951521409628,-41.12475917205516
75,29,-67,-1.8165657506276418,426.44630852986273,-19.451068245505553,-67.27363073669481,-31.98637742766482
75,30,-67,-1.7196816073389467,426.6094085881611,-20.056217884439242,-65.3070047180139,-18.772137193704513
75,31,-66,-2.111199609278091,422.4754063680538,-19.474584076982513,-79.57330453490614,-56.7087898913166
75,32,-66,-1.9952739312372825,423.358625216083,-20.03446766760692,-78.06589228975673,-49.79155001736837
75,33,-66,-1.8904297911308217,424.32522468496427,-20.58361004330368,-76.29055481182884,-40.15677424452655
75,34,-66,-1.7951731446839065,425.36251052242966,-21.121719493531717,-74.21556736170766,-26.27892471216363
75,35,-66,-1.7082643917929192,426.4585969358748,-21.648482946756282,-71.80569127456191,-5.639158073434094
75,36,-65,-2.026782338765863,423.72083247868824,-21.017033662514716,-85.48576642520592,-56.81708751108456
75,37,-65,-1.925784417754443,425.3836975183443,-21.49824015040233,-83.47068132799309,-46.8082610148908
75,38,-65,-1.8334423161158195,427.0778746628504,-21.96668098087816,-81.2022440564371,-31.958345047606556
75,39,-65,-1.748701738310226,428.7931297368904,-22.421917767556437,-78.65699103400468,-9.511540397290286
75,40,-64,-2.0268888633512816,426.7508307275333,-21.767404647188265,-90.562320817999,-61.660392521705106
75,41,-64,-1.9304736423822937,428.9236448909537,-22.176158491930085,-88.26796730810521,-50.68803206169609
75,42,-64,-1.8418328736813407,431.0914601417157,-22.56991724990336,-85.77138866252514,-34.45278413160401
75,43,-64,-1.7600693861877015,433.24421735813627,-22.948068919973146,-83.05919154926147,-8.287561780814697
75,44,-63,-2.001465073829646,431.8014224555884,-22.261660172648394,-92.90318787971937,-63.341253036077575
75,45,-63,-1.910029336491348,434.30952903324817,-22.59077692860045,-90.29296045261724,-51.02290668482936
75,46,-63,-1.8255442316992743,436.7736493173885,-22.901938120326864,-87.52921516604766,-31.679712654057976
75,47,-62,-2.0479849834336843,435.4872247652311,-22.206119192351718,-95.16726143106314,-71.24750205419453
75,48,-62,-1.9547452148214677,438.2197404079104,-22.465675989082275,-92.31097618739999,-61.23459428945083
75,49,-62,-1.8684426009846433,440.87367586132024,-22.70432850548055,-89.34281402676055,-45.75983720479032
75,50,-62,-1.7883235074206094,443.43513447354877,-22.92091581800818,-86.26038135160722,-19.602165807623443
75,51,-61,-1.9770839329715908,442.53722561256063,-22.17178082711159,-91.73491536515839,-66.50058974486343
75,52,-61,-1.8897646781697195,445.23973238362163,-22.329877574980976,-88.43038441878144,-53.2760942260845
75,53,-61,-1.8085504502631724,447.80072916533766,-22.46164146686918,-85.0236380933088,-30.87240431447101
75,54,-60,-1.9778755875790597,446.885433529384,-21.67958187655014,-88.70514353375242,-67.45483286649191
75,55,-60,-1.8902266512537065,449.45613508728815,-21.745448445854038,-85.00384232520052,-55.16002009235628
75,56,-60,-1.8085291978200104,451.8156487663758,-21.779085399714475,-81.2047497517855,-33.595229827250236
75,57,-59,-1.9576779224595753,450.7326859126502,-20.94864043855513,-83.87108970026215,-64.73136787967854
75,58,-59,-1.8702433317347997,452.91829165580106,-20.904910767726665,-79.72429664854765,-52.10800859942624
75,59,-59,-1.7885257190734736,454.7854607804635,-20.820283726225508,-75.46432973095126,-27.807262214506927
75,60,-58,-1.91668096694241,453.26858948143223,-19.91983136784821,-77.22219040922725,-58.20298807029111
75,61,-58,-1.8297991021065219,454.6753477235981,-19.739251532520086,-72.56087448145948,-43.037848935060474
75,62,-58,-1.748297351880059,455.58152174554505,-19.503867085212683,-67.76045176573776,-8.353592648643474
75,63,-57,-1.85443513362191,453.13637899316404,-18.499097461586047,-68.46461702108681,-46.66098602704889
75,64,-57,-1.7680932831224176,453.07256867759,-18.13470893278222,-63.17118010965868,-21.474040281403546
75,65,-56,-1.8604601611090195,449.4018316142421,-17.047675622062744,-62.985750694085965,-44.053526061960646
75,66,-56,-1.7691325352793403,447.75305099144555,-16.516254132341334,-57.086124077035706,-21.671382521425006
75,67,-55,-1.8451191582327484,442.123180107737,-15.299602703350912,-55.8206746632228,-37.1820093241467
75,68,-55,-1.748148393958534,437.755481733919,-14.530191784205893,-49.108748176308325,-9.91855286101386
75,69,-54,-1.803912478159647,428.6249318319142,-13.088565698171996,-46.405713392030975,-25.3432776511834
75,70,-53,-1.8466491805390368,416.5296167481757,-11.490180895006175,-42.587864507442184,-25.266997278468608
75,71,-52,-1.8714082674863013,399.873697513261,-9.630403794211047,-37.2386546931309,-20.716847611899038
75,72,-51,-1.8689474303132942,375.157037093332,-7.3093401280556,-29.378907984660394,-13.744882391471966
75,73,-49,-1.949072828172431,329.52582480644907,-4.197987979111294,-18.229567337266268,-6.669015364652328
76,1,-72,-42.11367411038499,353.1936351409418,-0.34432674137067804,-9.7658218521981,-9.661803100159284
76,2,-72,-7.818914190422843,265.0749525535838,-1.535974211214816,-10.563740347887032,-9.461665003091182
76,3,-72,-4.2532589687182085,226.90172931956047,-3.158624448180061,-12.04872702200829,-9.952229639254652
76,4,-72,-2.9130556329911435,206.50398631816083,-4.252134833557587,-14.502893982360233,-11.451952988000725
76,5,-72,-2.212903676534016,197.4477384441802,-5.275265281157547,-17.58633197167654,-12.875302816571471
76,6,-72,-1.7832779616959051,200.31495458325483,-6.275547160484935,-20.15065534418859,-13.681782910375242
76,7,-72,-1.4929708201339174,221.32803850653616,-7.257044231905839,-22.30707057341739,-14.010679534764044
76,8,-72,-1.283747433576949,275.6216427836083,-8.222559236967356,-24.111520592774262,-13.912915705187919
76,9,-72,-1.125835256238418,349.8135217189383,-9.174136119056854,-25.592305062003092,-13.38479561948385
76,10,-72,-1.002437932965849,373.7639759498436,-10.113330003410836,-26.761280907567826,-12.364854264595671
76,11,-72,-0.9033639882765088,391.16658011276456,-11.041364128502238,-27.621739468505233,-10.727575262325779
76,12,-72,-0.8220723938308492,404.2755908780417,-11.95922682068926,-28.148409773555503,-8.247987987905804
76,13,-72,-0.7541731976093398,414.29295364924945,-12.867734442812338,-28.316795089859195,-4.5697860443975316
76,14,-71,-1.5494493123229716,429.81494515644977,-12.368562092218799,-37.60707643896229,-22.37246643233536
76,15,-71,-1.4200512630929956,437.36586479523424,-13.210953886513098,-37.751152267282094,-19.422778526088752
76,16,-71,-1.3100586716526377,443.06033016444877,-14.045452156104158,-37.51556937096716,-15.181519149509569
76,17,-71,-1.2154474435976654,446.77210022261005,-14.872273449593214,-36.86646869440966,-9.10359352734195
76,18,-71,-1.13322897453797,449.19177485919397,-15.691602942050052,-35.70610048234145,-0.30182454389497076
76,19,-70,-1.7372204817594672,448.65856462108866,-15.10758350144726,-48.78801937227365,-28.764210646516904
76,20,-70,-1.6170282417855248,449.9769086380024,-15.868012714668376,-48.13130932469075,-23.402078376194556
76,21,-70,-1.5117002565575528,450.3765649118494,-16.62076590277547,-47.01813905461153,-15.85652945432127
76,22,-70,-1.418673742928423,449.3555190162826,-17.365844195384767,-45.42621964764716,-5.027600433886107
76,23,-69,-1.9378956901374904,443.89017921575027,-16.7937208175142,-60.13821671539984,-38.7093524814885
76,24,-69,-1.8154428679138068,442.36798248279683,-17.487230889302054,-59.14380096298114,-32.695905006070355
76,25,-69,-1.706705145164864,441.0688952133906,-18.172473109520027,-57.78909119181715,-24.2991945258494
76,26,-69,-1.609533381830792,439.96663509398314,-18.849344785170253,-56.00518825802982,-12.288559614442581
76,27,-68,-2.0619080576784894,434.6474301656679,-18.279590755310892,-70.95601276763276,-48.72230567575722
76,28,-68,-1.941137132734949,434.46102868682925,-18.909416351054308,-69.74219342160013,-42.27463426944364
76,29,-68,-1.8328026756558022,434.4166895632268,-19.530047538231628,-68.20551800617663,-33.408201077583946
76,30,-68,-1.735106270686206,434.49711398021174,-20.141297933186856,-66.29519620482014,-20.75077953949551
76,31,-68,-1.6465772850792704,434.68654820033254,-20.74296723480136,-63.95306700871259,-1.987270731041021
76,32,-67,-2.0143613200369788,430.982664243027,-20.130643029221154,-79.1739988207987,-51.24293323025264
76,33,-67,-1.9085866581240132,431.8769690932802,-20.686869391010482,-77.45021299184626,-42.028940082682794
76,34,-67,-1.8124887151433802,432.8461975187375,-21.23241733893032,-75.43234263235635,-28.732647969028005
76,35,-67,-1.7248161894030853,433.8784350616784,-21.766993665661843,-73.08584957001757,-9.116680018472895
76,36,-66,-2.0477129769437457,430.9671858943961,-21.141179205869587,-86.84410451339645,-58.632956796160435
76,37,-66,-1.945767690692294,432.57217775567443,-21.631017610389637,-84.88545900507928,-49.033471507440545
76,38,-66,-1.8525650775340439,434.21285568950384,-22.108541691608988,-82.67835339416656,-35.117848204114466
76,39,-66,-1.7670401382359093,435.87908463594465,-22.57334260283814,-80.19981067521285,-13.956014448635635
76,40,-65,-2.0496049613684284,433.67519434337356,-21.925657564702988,-92.22713373968853,-63.894227242397605
76,41,-65,-1.9522343304110716,435.8061370836164,-22.34499214549896,-89.99335847397828,-53.66621883110192
76,42,-65,-1.8627229036097792,437.93719225786924,-22.749921728489564,-87.56135324202964,-38.38322604730819
76,43,-65,-1.7801637109937807,440.0585665469549,-23.139879305649504,-84.91801701036016,-14.5766605933258
76,44,-64,-2.025946870866837,438.46852379510756,-22.461887101782988,-94.94071264861529,-66.2104460412717
76,45,-64,-1.9335573900939038,440.9550600974976,-22.804128950915228,-92.39470655881688,-54.78529784852881
76,46,-64,-1.8482016460971695,443.4043175598474,-23.129214583961094,-89.69830158053074,-37.077923164942895
76,47,-64,-1.7691067589288165,445.80545609353953,-23.43634419206088,-86.84538729291673,-7.834598165640275
76,48,-63,-1.9810144970972425,444.7161241865246,-22.718382193493206,-94.79633785423322,-64.909985529861
76,49,-63,-1.8937723833783915,447.3773719919339,-22.973635125482136,-91.89609062311223,-51.10323182624298
76,50,-63,-1.8127961026293502,449.9559433827286,-23.20795806869183,-88.8358430356449,-28.396819931928963
76,51,-62,-2.006218809933377,448.9542652902176,-22.47162948154595,-94.60000481534472,-70.34414804395274
76,52,-62,-1.9179015349165738,451.69549484789263,-22.64982720000704,-91.36729641103045,-58.57512627307486
76,53,-62,-1.8357807841881093,454.3092715187754,-22.80322369450233,-88.03294149084441,-39.33161660831345
76,54,-62,-1.7592094532562519,456.77725597273275,-22.93021607923962,-84.5918350933711,-3.4341173883772456
76,55,-61,-1.921345735602547,455.98107422223353,-22.12778899399084,-88.35961109822559,-61.06733219001095
76,56,-61,-1.838712042285263,458.44779307229766,-22.188471401144923,-84.64527413735085,-43.301231717030966
76,57,-61,-1.7615016696934467,460.69841357335116,-22.21679593804425,-80.83428228673658,-8.007273199745974
76,58,-60,-1.904592068114009,459.6972366483595,-21.36649913509589,-83.47403242015913,-58.94425288790658
